vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
11418,2102,25년 G80 4륜(휘),LUXURY,5,2024-12-25 01:12:00,2026-07-22 07:30:00,0,0,408650,4,13538,38894,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11419,2102,25년 G80 4륜(휘),LUXURY,7,2024-12-25 01:12:00,2026-06-27 09:24:00,0,0,0,5,13261,38911,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11420,2102,25년 G80 4륜(휘),LUXURY,6,2024-12-25 01:11:00,2026-08-13 06:55:00,0,0,0,5,12643,45807,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11421,2102,25년 G80 4륜(휘),LUXURY,5,2024-12-25 01:11:00,2026-08-01 04:15:00,0,0,0,4,12221,42476,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11422,2103,25년 GV80 쿠페 4륜(5인/휘),SUV,6,2024-12-25 01:14:00,2026-07-08 01:21:00,0,0,0,5,11979,42992,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11423,2103,25년 GV80 쿠페 4륜(5인/휘),SUV,6,2024-12-25 01:13:00,2026-07-01 04:35:00,0,0,0,5,3313,41687,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11424,2104,25년 투싼 4륜(휘),SUV,5,2024-12-25 01:02:00,2026-07-28 06:47:00,0,0,0,4,12587,36477,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11425,2104,25년 투싼 4륜(휘),SUV,5,2024-12-25 01:01:00,2026-08-16 08:01:00,0,0,0,4,13082,37453,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11426,2104,25년 투싼 4륜(휘),SUV,4,2024-12-25 01:02:00,2026-07-28 06:40:00,0,0,0,3,12693,36403,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11427,2104,25년 투싼 4륜(휘),SUV,7,2024-12-25 01:02:00,2026-07-20 03:46:00,0,0,71610,6,10100,36144,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11428,2104,25년 투싼 4륜(휘),SUV,7,2024-12-25 01:02:00,2026-07-25 01:53:00,0,0,0,6,12996,37001,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11429,2104,25년 투싼 4륜(휘),SUV,6,2024-12-25 01:03:00,2026-08-10 01:37:00,0,0,0,5,12486,37242,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11430,2105,25년 카니발 하이브리드 9인승(휘),RV,5,2024-12-25 00:59:00,2026-04-13 03:36:00,0,0,0,4,13141,26167,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11431,2105,25년 카니발 하이브리드 9인승(휘),RV,5,2024-12-25 00:59:00,2026-07-10 09:15:00,0,0,0,3,12807,31696,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11432,2105,25년 카니발 하이브리드 9인승(휘),RV,5,2024-12-25 00:59:00,2026-08-06 08:48:00,0,0,0,4,12515,34698,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11433,2105,25년 카니발 하이브리드 9인승(휘),RV,4,2024-12-25 01:00:00,2026-04-09 05:08:00,0,0,0,3,13223,24596,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11434,2105,25년 카니발 하이브리드 9인승(휘),RV,4,2024-12-25 01:00:00,2026-08-02 02:11:00,0,0,0,3,13061,35135,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11435,2106,25년 레이(휘),URBAN,6,2024-12-25 01:06:00,2026-05-27 08:38:00,0,0,0,5,13078,37502,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11436,2106,25년 레이(휘),URBAN,8,2024-12-25 01:07:00,2026-06-27 05:32:00,0,0,115000,7,12823,37083,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11437,2106,25년 레이(휘),URBAN,10,2024-12-25 01:07:00,2026-07-25 09:37:00,0,0,0,9,12507,37014,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11438,2106,25년 레이(휘),URBAN,7,2024-12-25 01:07:00,2026-05-06 23:33:00,0,0,0,6,13078,38135,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11439,2106,25년 레이(휘),URBAN,6,2024-12-25 01:08:00,2026-05-26 23:22:00,0,0,0,5,12238,37027,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11440,2106,25년 레이(휘),URBAN,6,2024-12-25 01:08:00,2026-08-13 08:47:00,0,0,0,5,12947,43122,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11441,2106,25년 레이(휘),URBAN,6,2024-12-25 01:04:00,2026-05-27 02:56:00,0,0,0,5,12670,36484,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11442,2106,25년 레이(휘),URBAN,7,2024-12-25 01:04:00,2026-06-07 08:46:00,0,0,0,6,9430,36383,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11443,2106,25년 레이(휘),URBAN,9,2024-12-25 01:06:00,2026-07-20 03:20:00,0,0,0,8,12902,40364,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11444,2106,25년 레이(휘),URBAN,6,2024-12-25 01:06:00,2026-07-25 01:34:00,0,0,0,5,12718,41638,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11448,2100,업무용차량,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11477,2111,25년 쏠라티(15인/경유),RV,5,2025-01-11 07:54:00,2026-01-19 02:20:00,0,0,0,4,2091,11521,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11478,2111,25년 쏠라티(15인/경유),RV,4,2025-01-11 07:54:00,2026-01-19 01:34:00,0,0,0,3,4659,10035,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11479,2111,25년 쏠라티(15인/경유),RV,5,2025-01-11 07:55:00,2026-07-21 07:13:00,0,0,0,4,2843,11084,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11480,2111,25년 쏠라티(15인/경유),RV,5,2025-01-11 07:55:00,2026-04-13 09:19:00,0,0,0,4,4918,11720,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11482,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,5,2025-01-11 07:49:00,2026-05-13 03:39:00,0,0,0,4,12439,36011,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11483,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,7,2025-01-11 07:50:00,2026-06-14 01:34:00,0,0,0,6,9435,37156,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11484,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,7,2025-01-11 07:50:00,2026-05-27 23:33:00,0,0,0,6,12908,36502,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11485,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,6,2025-01-11 07:50:00,2026-06-07 07:48:00,0,0,0,5,12756,36778,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11486,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,6,2025-01-11 07:51:00,2026-06-01 23:54:00,0,0,0,5,9695,37191,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11487,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,5,2025-01-11 07:51:00,2026-06-07 00:29:00,0,0,0,4,10346,36766,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11488,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,5,2025-01-11 07:51:00,2026-06-12 01:43:00,0,0,0,4,12957,37148,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11489,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,7,2025-01-11 07:51:00,2026-06-07 00:44:00,0,0,0,6,10990,37152,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11490,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,7,2025-01-11 07:51:00,2026-07-25 05:47:00,0,0,0,6,11246,37654,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11491,2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,6,2025-01-11 07:52:00,2026-08-06 05:38:00,0,0,0,5,12900,39110,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11512,2120,25년 GV80 4륜(7인/휘),SUV,7,2025-01-16 04:06:00,2026-04-08 02:25:00,0,0,0,6,10577,32234,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11513,2120,25년 GV80 4륜(7인/휘),SUV,8,2025-01-16 04:07:00,2026-06-10 08:22:00,0,0,0,7,11151,35395,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11514,2120,25년 GV80 4륜(7인/휘),SUV,6,2025-01-16 04:07:00,2026-05-14 08:26:00,0,0,0,5,8674,31781,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11523,2123,25년 카니발리무진 7인승(휘),RV,5,2025-01-16 04:43:00,2026-03-08 23:14:00,0,0,0,4,12453,24422,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11524,2123,25년 카니발리무진 7인승(휘),RV,5,2025-01-16 04:43:00,2026-01-22 07:07:00,0,0,0,4,12976,24480,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11525,2123,25년 카니발리무진 7인승(휘),RV,4,2025-01-16 04:43:00,2026-01-28 05:58:00,0,0,96000,3,11172,23553,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11526,2123,25년 카니발리무진 7인승(휘),RV,3,2025-01-16 04:43:00,2026-01-20 06:21:00,0,0,0,2,11476,22771,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11527,2124,25년 카니발리무진 7인승(경유),RV,6,2025-01-16 04:44:00,2026-06-18 04:09:00,0,0,0,5,11446,29543,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11528,2124,25년 카니발리무진 7인승(경유),RV,5,2025-01-16 04:44:00,2026-06-30 06:17:00,0,0,0,4,12603,30216,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11529,2100,업무용차량,CITY,3,2023-07-25 00:00:00,2025-03-17 07:03:00,0,0,0,3,7800,19225,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11530,2100,업무용차량,CITY,11,2025-05-23 06:50:00,2026-05-29 02:12:00,0,0,720000,5,307480,327216,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11542,2123,25년 카니발리무진 7인승(휘),RV,4,2025-01-23 05:08:00,2026-04-04 05:42:00,0,0,0,3,12540,24991,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11595,2133,25년 GV70 4륜(5인/휘),SUV,5,2025-02-13 05:08:00,2026-02-03 08:13:00,0,0,0,4,4595,22923,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11596,2124,25년 카니발리무진 7인승(경유),RV,7,2025-02-13 05:11:00,2026-06-19 03:46:00,0,0,0,6,12753,29285,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
